RebalanceDate,turnover
2015-07-31,0.0
2015-08-31,0.0506238500525579
2015-09-30,0.016005054404966634
2015-10-30,0.0026407891454129084
2015-11-30,0.001973277869879747
2015-12-31,0.0037089676067649235
2016-01-29,0.021538062239778027
2016-02-29,0.003512074941335333
2016-03-31,0.006421571526227396
2016-04-29,0.0035634173399698016
2016-05-31,0.00036324474074121704
2016-06-30,0.004946446930444118
2016-07-29,0.004739232528215162
2016-08-31,0.028140466592333685
2016-09-30,0.005596742192500698
2016-10-31,0.007386836267116975
2016-11-30,0.007986540572845452
2016-12-30,0.0051047597015720925
2017-01-31,0.03219228557890508
2017-02-28,0.010618326870457107
2017-03-31,0.004360706393193053
2017-04-28,0.003344363231346903
2017-05-31,0.0007787583378480734
2017-06-30,0.029137078991107318
2017-07-31,0.006922187028935545
2017-08-31,0.01108332471451634
2017-09-29,0.020206443477560093
2017-10-31,0.014095722868548502
2017-11-30,0.00469205750145181
2017-12-29,0.0024085611978394705
2018-01-31,0.009503405396043732
2018-02-28,0.060874482981080905
2018-03-29,0.029554865306921294
2018-04-30,0.020151526439655787
2018-05-31,0.00538914634901673
2018-06-29,0.004623847976688633
2018-07-31,0.0051958816770972804
2018-08-31,0.011857043025763472
2018-09-28,0.007848288918914398
2018-10-31,0.0328393392052171
2018-11-30,0.016496804958713487
2018-12-31,0.028537885376286445
2019-01-31,0.013933578023525586
2019-02-28,0.011128048332012613
2019-03-29,0.008977036439215366
2019-04-30,0.011038514103923425
2019-05-31,0.009571763147938686
2019-06-28,0.009291823254965498
2019-07-31,0.021490717440491455
2019-08-30,0.017958827821903472
2019-09-30,0.011637484541907828
2019-10-31,0.014180646988579723
2019-11-29,0.01575226783158097
2019-12-31,0.03660624338879466
2020-01-31,0.01492505946265732
2020-02-28,0.012770709247000425
2020-03-31,0.061160889652251166
2020-04-30,0.00553828918886605
2020-05-29,0.0023266810063211907
2020-06-30,0.006100377201221405
2020-07-31,0.006701169328622941
2020-08-31,0.02753169003922569
2020-09-30,0.0072085204365875954
2020-10-30,0.001283280335040063
2020-11-30,0.0058613012099379275
2020-12-31,0.0040322829681885
2021-01-29,0.003978004222751463
2021-02-26,0.009311651438213595
2021-03-31,0.05685430473791807
2021-04-30,0.021818895630233592
2021-05-28,0.006453292366341179
2021-06-30,0.02596302441813568
2021-07-30,0.0025489867611121625
2021-08-31,0.023658759895469145
2021-09-30,0.021400772293121567
2021-10-29,0.011168206019199364
2021-11-30,0.007877085226003638
2021-12-31,0.0239575846689912
2022-01-31,0.015685500595791754
2022-02-28,0.028919915568774865
2022-03-31,0.016098597925357533
2022-04-29,0.02119715361358239
2022-05-31,0.0231829488848061
2022-06-30,0.022483654044958418
2022-07-29,0.0004111606292368508
2022-08-31,0.009429451991496474
2022-09-30,0.00373549239110868
2022-10-31,0.002004694206466387
2022-11-30,0.005927164987555661
2022-12-30,0.008936461254576547
2023-01-31,0.0014673931757252373
2023-02-28,0.010458742337990712
2023-03-31,0.007600395227842796
2023-04-28,0.007899936587093509
2023-05-31,0.022461213663485427
2023-06-30,0.01455444255834551
2023-07-31,0.005999353912503266
2023-08-31,0.0029704095501317113
2023-09-29,0.002499934896094666
2023-10-31,0.015574840625205338
2023-11-30,0.002660019909771799
2023-12-29,0.014555407940857912
2024-01-31,0.0033428896862486845
2024-02-29,0.003918244688104838
2024-03-28,0.001765323678582828
2024-04-30,0.012758464343048365
2024-05-31,0.017009771036778226
2024-06-28,0.01569829638544054
2024-07-31,0.0029441488099602175
2024-08-30,0.004213214560379375
2024-09-30,0.0044135577548487515
2024-10-31,0.0033222691651116354
2024-11-29,0.013615619838386578
2024-12-31,0.009225182089227069
2025-01-31,0.003668751676633747
2025-02-28,0.006298643227337392
2025-03-31,0.01944699716971901
2025-04-30,0.04276297401505104
2025-05-30,0.0007809240392982614
2025-06-30,0.003115720937181307
2025-07-31,0.0027003084219907464
2025-08-29,0.0036147824158213604
2025-09-30,0.005727949590716902
2025-10-31,0.020806124652599206
2025-11-28,0.00306367587766021
2025-12-31,0.006088818210257724
2026-01-30,0.03708023141765765
2026-02-27,0.01580831180693923
2026-03-31,0.022976292734146947
