RebalanceDate,turnover
2015-07-31,0.0
2015-08-31,0.0924809972656506
2015-09-30,0.04694440337929669
2015-10-30,0.03417125155881233
2015-11-30,0.010939979688424266
2015-12-31,0.016809501015071494
2016-01-29,0.02815428789479224
2016-02-29,0.019848649019214237
2016-03-31,0.015933233804464736
2016-04-29,0.0011992510358933561
2016-05-31,0.003549401051888113
2016-06-30,0.01876375471033114
2016-07-29,0.026084130007991185
2016-08-31,0.04447586396971102
2016-09-30,0.02788036064894899
2016-10-31,0.024575055518096856
2016-11-30,0.0455510117293861
2016-12-30,0.008762482782268191
2017-01-31,0.048545681622687964
2017-02-28,0.04564289578672738
2017-03-31,0.029717951312282984
2017-04-28,0.02211274392917817
2017-05-31,0.00977157796576672
2017-06-30,0.18046010124887651
2017-07-31,0.022151732824387965
2017-08-31,0.013037784783875968
2017-09-29,0.03316892660351842
2017-10-31,0.012427215524669416
2017-11-30,0.0027016802275355023
2017-12-29,0.0004411885383508729
2018-01-31,0.014027349086094598
2018-02-28,0.1344795753301044
2018-03-29,0.04756775111110423
2018-04-30,0.027534229327337623
2018-05-31,0.02190430925973086
2018-06-29,0.005273279495049132
2018-07-31,0.008970545354355153
2018-08-31,0.005921250410388018
2018-09-28,0.020370441445412862
2018-10-31,0.029177742525996225
2018-11-30,0.035015647775052644
2018-12-31,2.988549769433746e-06
2019-01-31,0.0
2019-02-28,0.0
2019-03-29,0.007958070686818003
2019-04-30,0.007527352637121648
2019-05-31,0.000998343793855661
2019-06-28,0.011602332338097154
2019-07-31,0.028327150908828036
2019-08-30,0.00712140574531242
2019-09-30,0.021312287691198306
2019-10-31,0.016519328894963548
2019-11-29,0.0270885774008347
2019-12-31,0.061196186154772514
2020-01-31,0.022290114183561666
2020-02-28,0.02811488562649911
2020-03-31,0.2936802871760226
2020-04-30,0.030690960372097967
2020-05-29,0.0017295013039151305
2020-06-30,0.015088973017765094
2020-07-31,0.0031607770337740287
2020-08-31,0.038966009853308614
2020-09-30,0.041047449027753355
2020-10-30,0.005190407512258356
2020-11-30,0.0
2020-12-31,0.0
2021-01-29,0.0
2021-02-26,0.0
2021-03-31,0.09917072749543665
2021-04-30,0.06793438175481173
2021-05-28,0.016543293381199864
2021-06-30,0.08408123157879097
2021-07-30,0.004832473462806269
2021-08-31,0.06331447952962976
2021-09-30,0.05278556822116673
2021-10-29,0.03124399729470645
2021-11-30,0.005194485132387849
2021-12-31,0.04893813110434039
2022-01-31,0.02988119211825052
2022-02-28,0.05055175817624083
2022-03-31,0.007150845937519135
2022-04-29,0.036260083365153295
2022-05-31,0.03746839493022436
2022-06-30,0.04635912001327688
2022-07-29,0.002850294818971839
2022-08-31,0.023010111609237355
2022-09-30,0.010249521403112083
2022-10-31,0.0
2022-11-30,0.0
2022-12-30,0.0
2023-01-31,0.0
2023-02-28,0.0
2023-03-31,0.0
2023-04-28,0.0
2023-05-31,0.004884133765640147
2023-06-30,0.03671149615105859
2023-07-31,0.009072617003891947
2023-08-31,0.009532276368782067
2023-09-29,0.020039109507875436
2023-10-31,0.06739230623070924
2023-11-30,0.025257102800646747
2023-12-29,0.0350064087516751
2024-01-31,0.008932922679676825
2024-02-29,0.0010205887947885022
2024-03-28,0.002246102500927577
2024-04-30,0.023271851434832902
2024-05-31,0.02812694224366946
2024-06-28,0.04055003815408098
2024-07-31,0.0010980480039037015
2024-08-30,0.015035388595990212
2024-09-30,0.00628424471232511
2024-10-31,0.004889911741532221
2024-11-29,0.03529240019446356
2024-12-31,0.02438614528510208
2025-01-31,0.009496193290259775
2025-02-28,0.016413613003792377
2025-03-31,0.05113380449743102
2025-04-30,0.15027722634148036
2025-05-30,0.02438894958567156
2025-06-30,0.0034460296717496453
2025-07-31,0.004128081191403288
2025-08-29,0.038915461540312626
2025-09-30,0.032933483001353986
2025-10-31,0.04357687575153176
2025-11-28,0.017767023970872486
2025-12-31,0.020589875585368712
2026-01-30,0.07301081450290622
2026-02-27,0.033922099582077064
2026-03-31,0.04655618382118229
